order,expected_use_time
1871,293.82535
1872,743.9734
1873,448.8506
1874,362.3627
1875,383.4349
1876,458.7296
1877,684.8744
1878,577.54004
1879,0.32261685
1880,28.214478
1881,359.25656
1882,305.2977
1883,828.9948
1884,757.8581
1885,32.616894
1886,440.0819
1887,268.03162
1888,776.45026
1889,352.66614
1890,525.67004
1891,241.76633
1892,245.21585
1893,342.61435
1894,338.9542
1895,-14.176753
1896,455.83035
1897,235.4545
1898,320.31842
1899,371.44974
1900,468.01517
1901,275.22714
1902,369.11444
1903,608.59717
1904,930.6806
1905,229.22646
1906,377.3804
1907,67.262764
1908,472.71176
1909,452.83392
1910,643.81067
1911,210.8075
1912,605.8382
1913,309.13876
1914,112.22201
1915,270.22385
1916,360.61575
1917,632.6919
1918,1012.38043
1919,507.76184
1920,189.77396
1921,435.07443
1922,404.51907
1923,451.36847
1924,569.25665
1925,103.21342
1926,-7.5285044
1927,-9.744562
1928,194.58084
1929,291.93454
1930,87.78864
1931,846.9207
1932,478.85208
1933,155.61009
1934,871.701
1935,21.09989
1936,506.23328
1937,371.0644
1938,711.58594
1939,394.14404
1940,642.4118
1941,473.0333
1942,677.94507
1943,395.7462
1944,350.9225
1945,377.58365
1946,549.9686
1947,93.30092
1948,416.2127
1949,408.0219
1950,1304.7244
1951,628.95447
1952,1292.8158
1953,573.14465
1954,1191.2712
1955,122.859085
1956,391.9144
1957,437.09567
1958,1348.415
1959,329.21912
1960,523.828
1961,523.40063
1962,630.47986
1963,343.09308
1964,390.3716
1965,336.50394
1966,733.8709
1967,82.79906
1968,365.33173
1969,510.53665
1970,538.0832
1971,239.2056
1972,331.82635
1973,445.19812
1974,844.7109
1975,438.72433
1976,349.08206
1977,315.99435
1978,350.2271
1979,149.95345
1980,401.92548
1981,408.2123
1982,504.39175
1983,220.267
1984,712.3152
1985,215.75462
1986,94.50549
1987,485.76425
1988,851.695
1989,790.2451
1990,756.58545
1991,456.45267
1992,1007.2198
1993,26.288992
1994,418.3527
1995,129.52452
1996,962.29266
1997,322.72763
1998,104.035
1999,294.6628
2000,198.60497
2001,190.11766
2002,459.908
2003,30.569004
2004,21.226788
2005,31.484665
2006,316.75443
2007,623.531
2008,302.99268
2009,341.92007
2010,588.2741
2011,292.54276
2012,17.995327
2013,513.4165
2014,507.41428
2015,144.2115
2016,589.9483
2017,26.465256
2018,4.91354
2019,136.5943
2020,342.12936
2021,380.5366
2022,432.07248
2023,453.38528
2024,358.88715
2025,503.0521
2026,1025.176
2027,346.56372
2028,572.721
2029,286.04617
2030,493.66034
2031,210.93909
2032,448.04025
2033,509.00888
2034,970.2528
2035,344.21295
2036,657.94446
2037,812.3461
2038,1238.7787
2039,168.45724
2040,715.6665
2041,464.18686
2042,1097.6647
2043,26.940437
2044,29.60647
2045,886.08075
2046,641.1565
2047,231.20683
2048,699.87177
2049,112.541855
2050,770.02515
2051,376.33322
2052,1359.332
2053,36.397537
2054,552.61224
2055,304.99936
2056,1188.7148
2057,42.734184
2058,305.21494
2059,536.2997
2060,837.07043
2061,43.93009
2062,467.31763
2063,488.87842
2064,540.5016
2065,43.335922
2066,317.42307
2067,323.61304
2068,901.1435
2069,32.89018
2070,199.09592
2071,447.41766
2072,248.36012
2073,312.7357
2074,568.3879
2075,311.37347
2076,717.00134
2077,374.34363
2078,911.71704
2079,733.6446
2080,766.1454
2081,315.4786
2082,327.25467
2083,320.6499
2084,94.186516
2085,219.03279
2086,1160.0709
2087,24.617292
2088,19.917528
2089,321.80447
2090,448.1118
2091,283.12552
2092,964.39764
2093,588.2872
2094,468.75784
2095,473.1286
2096,874.62036
2097,357.92743
2098,599.6288
2099,304.0001
2100,291.67566
2101,8.281788
2102,182.7525
2103,561.80994
2104,1978.1798
2105,520.57574
2106,436.67685
2107,207.05936
2108,624.40857
2109,18.779242
2110,294.65756
2111,323.96698
2112,86.91777
2113,101.26324
2114,811.846
2115,111.407814
2116,403.6463
2117,142.73764
2118,1087.3087
2119,112.634544
2120,48.936924
2121,315.70358
2122,269.1601
2123,361.22467
2124,360.96866
2125,123.31036
2126,933.91626
2127,277.4635
2128,421.88528
2129,314.95352
2130,572.17377
2131,437.10123
2132,126.12087
2133,469.51923
2134,703.5769
2135,798.3792
2136,492.81845
2137,315.37363
2138,179.6295
2139,342.35245
2140,336.94034
2141,178.3253
2142,386.64102
2143,250.44295
2144,583.68176
2145,134.39835
2146,531.0951
2147,360.40262
2148,233.09865
2149,298.38086
2150,722.15894
2151,233.75012
2152,292.82376
2153,328.33145
2154,143.30779
2155,316.3174
2156,1092.3279
2157,251.30609
2158,308.60593
2159,315.30948
2160,461.07013
2161,331.9121
2162,1032.1638
2163,429.34134
2164,518.42896
2165,416.47507
2166,962.6862
2167,31.547438
2168,31.120165
2169,423.4665
2170,15.294102
2171,329.37958
2172,211.03008
2173,410.9243
2174,286.71292
2175,391.76407
2176,1125.3925
2177,23.678911
2178,20.26895
2179,439.3526
2180,570.77014
2181,528.50214
2182,632.8577
2183,397.26025
2184,254.92764
2185,252.59798
2186,858.63226
2187,153.94798
2188,293.85806
2189,360.50955
2190,559.2373
2191,358.92148
2192,329.04175
2193,677.04834
2194,453.4356
2195,22.687616
2196,149.69223
2197,428.38348
2198,49.198612
2199,84.6388
2200,592.3072
2201,436.23102
2202,817.8966
2203,122.57187
2204,302.27115
2205,309.41293
2206,893.44714
2207,323.14413
2208,658.5235
2209,489.78937
2210,726.4647
2211,267.67093
2212,365.5819
2213,294.4867
2214,314.49503
2215,338.4652
2216,589.2427
2217,279.95804
2218,176.8381
2219,497.95944
2220,397.1168
2221,531.3931
2222,281.06946
2223,301.12598
2224,397.0632
2225,636.0328
2226,1299.636
2227,381.61594
2228,365.7374
2229,753.55524
2230,577.20483
2231,301.66684
2232,595.54175
2233,374.32446
2234,413.3027
2235,224.47621
2236,759.06934
2237,260.7059
2238,338.86987
2239,436.49823
2240,546.36505
2241,374.17188
2242,474.40787
2243,55.99246
2244,310.3879
2245,164.12233
2246,178.20502
2247,324.29288
2248,313.49307
2249,165.42723
2250,424.1574
2251,397.3903
2252,146.86362
2253,558.5362
2254,261.49155
2255,271.28854
2256,840.6247
2257,82.85406
2258,320.27127
2259,148.56203
2260,24.783699
2261,351.5411
2262,226.49396
2263,418.868
2264,269.8882
2265,526.7082
2266,756.69617
2267,201.33751
2268,504.25793
2269,475.17813
2270,1308.1481
2271,233.89536
2272,306.37137
2273,-9.707864
2274,45.71991
2275,435.148
2276,445.77853
2277,424.78403
2278,460.39734
2279,323.99316
2280,909.97095
2281,359.4198
2282,472.51617
2283,287.1374
2284,196.00674
2285,180.5
2286,356.4826
2287,355.16074
2288,437.20068
2289,461.95932
2290,665.4604
2291,254.35439
2292,468.0679
2293,344.0611
2294,451.0864
2295,378.30865
2296,1032.1257
2297,64.35516
2298,41.94579
2299,400.36447
2300,263.47797
2301,684.9779
2302,471.1817
2303,330.00293
2304,392.83118
2305,384.3491
2306,794.59216
2307,124.37924
2308,299.62335
2309,405.74463
2310,645.66895
2311,180.77972
2312,302.752
2313,11.087704
2314,36.621258
2315,166.17046
2316,177.18256
2317,143.25119
2318,443.4
2319,141.5745
2320,1091.5205
2321,172.78188
2322,545.5997
2323,290.17358
2324,794.5311
2325,186.99782
2326,396.43378
2327,270.98038
2328,673.7916
2329,70.83737
2330,-2.3429909
2331,218.24365
2332,233.54272
2333,400.57574
2334,588.94244
2335,70.35187
2336,210.47456
2337,29.258732
2338,305.21844
2339,335.63348
2340,289.62515
2341,406.39606
2342,717.2943
2343,228.75578
2344,388.21512
2345,76.34245
2346,252.44727
2347,511.62033
2348,362.1026
2349,483.05167
2350,543.8778
2351,547.15607
2352,436.26004
2353,60.033096
2354,45.616325
2355,45.337204
2356,319.37506
2357,541.4355
2358,507.3719
2359,294.13965
2360,626.5242
2361,168.55705
2362,331.5974
2363,361.0682
2364,518.0446
2365,467.38882
2366,313.01053
2367,267.91003
2368,302.903
2369,594.7045
2370,428.53647
2371,303.58987
2372,313.31604
2373,435.0093
2374,223.07405
2375,417.54364
2376,417.243
2377,242.2149
2378,376.3081
2379,218.61739
2380,316.33798
2381,643.49835
2382,345.7262
2383,359.30942
2384,496.61984
2385,565.8259
2386,936.7921
2387,158.44725
2388,611.4211
2389,437.11926
2390,630.39026
2391,61.7871
2392,571.6634
2393,362.93933
2394,419.1256
2395,786.7777
2396,520.8266
2397,259.4689
2398,339.0749
2399,385.2446
2400,420.25058
2401,286.7986
2402,704.6873
2403,468.27493
2404,7.551728
2405,308.7304
2406,378.09976
2407,456.0271
2408,649.8565
2409,626.07904
2410,735.2443
2411,280.4069
2412,390.54428
2413,351.0717
2414,875.78827
2415,248.68654
2416,477.2793
2417,364.32895
2418,272.12112
2419,443.44635
2420,607.6704
2421,620.4484
2422,983.8632
2423,115.91946
2424,260.06274
2425,617.5762
2426,941.77856
2427,-19.59023
2428,379.48148
2429,9.571705
2430,235.75043
2431,323.4506
2432,258.33322
2433,360.1261
2434,946.45416
2435,15.661669
2436,496.54108
2437,427.8904
2438,629.6541
2439,-17.402122
2440,5.3501287
2441,362.113
2442,765.1559
2443,587.2403
2444,553.3735
2445,70.31744
2446,324.1599
2447,28.465101
2448,635.8078
2449,189.3166
2450,371.6382
2451,336.31107
2452,384.22156
2453,315.60297
2454,439.73718
2455,338.7381
2456,656.85657
2457,484.44342
2458,286.95013
2459,300.19437
2460,667.26086
2461,204.46542
2462,307.44174
2463,333.69174
2464,1213.5591
2465,237.34468
2466,520.876
2467,105.3235
2468,84.50446
2469,316.37964
2470,317.40927
2471,251.72859
2472,721.26056
2473,13.883567
2474,261.7802
2475,252.72165
2476,721.4118
2477,66.20327
2478,397.1611
2479,45.73384
2480,454.54434
2481,72.11637
2482,1328.9331
2483,244.31654
2484,301.23697
2485,466.3327
2486,1289.1405
2487,395.01596
2488,329.29852
2489,33.124
2490,431.66428
2491,283.27975
2492,817.4181
2493,357.98846
2494,274.84528
2495,462.8491
2496,564.4251
2497,96.538155
2498,426.50964
2499,687.2888
2500,569.14954
2501,242.7393
2502,260.69556
2503,415.28918
2504,712.1778
2505,360.23703
2506,107.218445
2507,170.21318
2508,331.6462
2509,584.79376
2510,536.25574
2511,361.5471
2512,481.5009
2513,36.896378
2514,602.87646
2515,504.90067
2516,696.6668
2517,580.61804
2518,1429.2197
2519,62.189938
2520,384.6863
2521,350.61395
2522,572.5529
2523,26.104687
2524,27.033588
2525,255.14201
2526,61.33656
2527,638.7456
2528,1268.7188
2529,106.93486
2530,119.19842
2531,144.07915
2532,495.4994
2533,266.07117
2534,399.02634
2535,363.02164
2536,446.29877
2537,512.8522
2538,622.34546
2539,443.2449
2540,398.70856
2541,354.30606
2542,540.2718
2543,260.88416
2544,416.23132
2545,603.25543
2546,1265.892
2547,188.54044
2548,190.45963
2549,559.1878
2550,694.4841
2551,726.1754
2552,822.12646
2553,294.7637
2554,519.53815
2555,736.1917
2556,874.4067
2557,245.37334
2558,301.89624
2559,528.2433
2560,450.93112
2561,614.5862
2562,864.7619
2563,31.349854
2564,166.34068
2565,516.8599
2566,143.21805
2567,207.22444
2568,702.263
2569,449.42358
2570,519.44324
2571,482.10153
2572,823.71814
2573,145.76683
2574,780.1279
2575,490.2979
2576,957.2171
2577,155.52977
2578,299.45532
2579,490.0157
2580,682.0353
2581,376.54373
2582,361.73193
2583,579.4122
2584,589.08673
2585,301.62924
2586,619.14026
2587,287.94022
2588,793.2176
2589,469.2427
2590,676.2273
2591,532.8011
2592,701.30804
2593,234.7574
2594,299.0084
2595,367.85217
2596,582.6922
2597,154.5999
2598,137.77098
2599,411.5944
2600,480.89587
2601,185.18738
2602,456.90424
2603,211.05557
2604,730.73236
2605,330.11246
2606,325.81653
2607,111.5158
2608,467.22446
2609,195.02986
2610,358.7109
2611,20.151999
2612,13.68959
2613,269.99506
2614,262.9853
2615,411.8633
2616,252.11827
2617,414.47147
2618,443.2507
2619,236.60402
2620,337.50348
2621,182.33403
2622,87.88425
2623,143.4463
2624,325.75058
2625,49.47271
2626,864.22784
2627,41.06688
2628,321.5397
2629,612.81226
2630,775.355
2631,459.61008
2632,701.1906
2633,834.6642
2634,1434.8044
2635,541.248
2636,791.682
2637,285.78528
2638,516.4501
2639,42.205692
2640,361.74417
2641,522.75757
2642,541.40314
2643,47.73377
2644,378.81534
2645,496.932
2646,634.76135
2647,4.339589
2648,587.7459
2649,546.48206
2650,670.6882
2651,406.3815
2652,355.1728
2653,456.16885
2654,589.68365
2655,625.58765
2656,475.5666
2657,556.4263
2658,341.44016
2659,590.30347
2660,784.049
2661,120.649315
2662,381.63632
2663,339.55557
2664,353.23453
2665,207.92688
2666,382.8647
2667,433.63437
2668,591.50525
2669,456.31448
2670,430.70523
2671,189.33487
2672,439.78653
2673,7.3632054
2674,966.1719
2675,581.48865
2676,526.1008
2677,689.4848
2678,602.8956
2679,5.709041
2680,301.2791
2681,440.1569
2682,647.22656
2683,-4.9298854
2684,497.88898
2685,427.7665
2686,791.6677
2687,294.36377
2688,237.30727
2689,291.2333
2690,1495.3479
2691,269.86154
2692,29.975239
2693,234.42499
2694,390.37677
2695,306.14752
2696,358.8601
2697,298.6695
2698,680.8972
2699,296.93378
2700,625.69
2701,226.91634
2702,643.88916
2703,218.66325
2704,353.11826
2705,15.308617
2706,742.1025
2707,363.50015
2708,218.78036
2709,221.30473
2710,291.74258
2711,362.55722
2712,463.14896
2713,68.56037
2714,42.16724
2715,74.6455
2716,411.9143
2717,383.4151
2718,779.3852
2719,246.2186
2720,299.89578
2721,251.19548
2722,226.06017
2723,507.7327
2724,699.4277
2725,221.30875
2726,625.22595
2727,174.92886
2728,497.94638
2729,249.67014
2730,402.14954
2731,423.4733
2732,307.5506
2733,345.6023
2734,1037.7224
2735,73.14928
2736,164.38322
2737,403.98288
2738,405.6386
2739,413.15018
2740,902.88074
2741,183.67715
2742,156.62088
2743,17.548206
2744,22.054457
2745,429.4704
2746,291.25372
2747,268.50522
2748,231.16048
2749,435.79333
2750,746.75867
2751,389.19965
2752,649.514
2753,353.41638
2754,598.25824
2755,489.3078
2756,576.16046
2757,203.27129
2758,315.94653
2759,11.697157
2760,375.40915
2761,472.0839
2762,604.08466
2763,41.616146
2764,344.50568
2765,519.55396
2766,746.3219
2767,306.45227
2768,204.18584
2769,319.94614
2770,247.34554
2771,258.70932
2772,624.6996
2773,334.68213
2774,468.46686
2775,95.37491
2776,338.84622
2777,81.88209
2778,307.04288
2779,387.8028
2780,624.7136
2781,307.5485
2782,411.72726
2783,535.1097
2784,297.40854
2785,343.07233
2786,757.92285
2787,156.28941
2788,166.36183
2789,413.91986
2790,335.34622
2791,100.66119
2792,691.1736
2793,273.00323
2794,451.39175
2795,99.57286
2796,429.032
2797,276.2201
2798,912.60876
2799,45.914745
2800,219.02518
2801,343.8782
2802,288.55594
2803,462.43887
2804,312.90622
2805,757.1828
2806,941.79663
2807,-8.964315
2808,359.62906
2809,39.69125
2810,829.7311
2811,188.26775
2812,294.87775
2813,434.31598
2814,590.1573
2815,501.65186
2816,425.64838
2817,527.73303
2818,1437.2673
2819,366.58673
2820,244.28552
2821,274.93008
2822,334.30655
2823,544.5956
2824,1492.0465
2825,239.79828
2826,693.42053
2827,426.30005
2828,883.50275
2829,25.862772
2830,403.26242
2831,544.202
2832,1382.7351
2833,69.59744
2834,97.843895
2835,337.12317
2836,349.41245
2837,477.5674
2838,668.72943
2839,470.88333
2840,607.0291
2841,755.2684
2842,1594.1123
2843,50.863163
2844,389.3472
2845,607.3212
2846,497.5606
2847,149.60803
2848,938.73346
2849,415.7599
2850,630.66595
2851,11.270049
2852,109.22697
2853,140.36722
2854,561.4645
2855,584.825
2856,783.36444
2857,77.83799
2858,650.0384
2859,388.60126
2860,327.7629
2861,403.54807
2862,298.17184
2863,286.09866
2864,912.9167
2865,398.85727
2866,418.1284
2867,413.53757
2868,450.15527
2869,146.683
2870,333.39633
2871,93.76241
2872,248.42625
2873,341.7369
2874,938.81586
2875,302.49713
2876,488.83792
2877,262.73798
2878,529.296
2879,356.27545
2880,385.9637
2881,431.50443
2882,464.06296
2883,216.8139
2884,1512.9838
2885,758.7596
2886,657.73755
2887,452.55008
2888,678.3738
2889,21.144228
2890,520.90875
2891,56.566532
2892,403.91663
2893,412.24417
2894,431.42322
2895,531.28687
2896,460.05435
2897,380.2903
2898,260.69745
2899,504.32166
2900,230.68585
2901,437.29175
2902,635.1463
2903,46.158585
2904,489.25964
2905,330.72833
2906,759.0283
2907,542.26855
2908,354.62326
2909,269.65762
2910,271.03998
2911,433.4352
2912,530.0724
2913,137.04375
2914,577.05005
2915,584.54913
2916,783.0596
2917,261.50513
2918,414.6988
2919,152.29314
2920,737.4198
2921,526.9157
2922,486.86188
2923,934.40546
2924,1054.5471
2925,757.02673
2926,513.82715
2927,87.506195
2928,780.4899
2929,314.83197
2930,1157.4235
2931,28.770313
2932,141.43388
2933,767.0362
2934,341.4832
2935,302.18137
2936,751.2172
2937,30.92746
2938,129.22322
2939,397.05603
2940,309.74075
2941,392.68747
2942,284.87646
2943,528.1676
2944,412.79926
2945,239.43538
2946,672.21265
2947,468.1102
2948,378.703
2949,553.9811
2950,708.56726
2951,13.692003
2952,327.1056
2953,405.75818
2954,632.3296
2955,348.7735
